0 0.014582
1 0.014253
2 0.014654
3 0.014852
4 0.015000
5 0.015088
6 0.015409
7 0.015576
8 0.015647
9 0.015863
10 0.016110
11 0.015883
12 0.016383
13 0.016393
14 0.016440
15 0.016645
16 0.017116
17 0.016926
18 0.017386
19 0.017353
20 0.017380
21 0.017999
22 0.018993
23 0.018561
24 0.019340
25 0.019246
26 0.019589
27 0.019609
28 0.019829
29 0.019924
30 0.020491
31 0.020419
32 0.020638
33 0.020661
34 0.020892
35 0.021083
36 0.021309
37 0.021277
38 0.021622
39 0.021829
40 0.022145
41 0.022240
42 0.022571
43 0.022468
44 0.022980
45 0.022986
46 0.022885
47 0.023309
48 0.023593
49 0.023738
50 0.023933
51 0.023931
52 0.024313
53 0.024390
54 0.024589
55 0.025011
56 0.026245
57 0.025311
58 0.025284
59 0.025606
60 0.025387
61 0.026262
62 0.026538
63 0.026153
64 0.026094
65 0.027162
66 0.026955
67 0.027218
68 0.027278
69 0.027399
70 0.027343
71 0.027737
72 0.028072
73 0.030580
74 0.031788
75 0.033361
76 0.030709
77 0.030928
78 0.031834
79 0.031921
80 0.030304
81 0.029661
82 0.029680
83 0.030057
84 0.030028
85 0.030421
86 0.030041
87 0.030515
88 0.030864
89 0.031153
90 0.033092
