0 0.000000 
1 0.000000 
2 0.000000 
3 0.000000 
4 0.000000 
5 0.000000 
6 0.000000 
7 0.000000 
8 0.000000 
9 0.000000 
10 0.000000 
11 0.000001 
12 0.000001 
13 0.000002 
14 0.000003 
15 0.000005 
16 0.000008 
17 0.000013 
18 0.000021 
19 0.000032 
20 0.000048 
21 0.000119 
22 0.000171 
23 0.000201 
24 0.000324 
25 0.000526 
26 0.001122 
27 0.001733 
28 0.002894 
29 0.004076 
30 0.005708 
31 0.009340 
32 0.015730 
33 0.024851 
34 0.041724 
35 0.062631 
36 0.098958 
37 0.158847 
38 0.302855 
39 0.473692 
40 0.766811 
41 1.212282 
42 1.987659 
43 3.733622 
44 5.074766 
45 8.055161 
