0 0.000000 
1 0.000000 
2 0.000000 
3 0.000000 
4 0.000000 
5 0.000000 
6 0.000000 
7 0.000000 
8 0.000000 
9 0.000000 
10 0.000001 
11 0.000001 
12 0.000002 
13 0.000002 
14 0.000004 
15 0.000005 
16 0.000009 
17 0.000016 
18 0.000026 
19 0.000041 
20 0.000063 
21 0.000103 
22 0.000171 
23 0.000230 
24 0.000544 
25 0.000725 
26 0.000993 
27 0.001563 
28 0.002362 
29 0.003839 
30 0.005946 
31 0.009312 
32 0.014812 
33 0.023468 
34 0.037522 
35 0.060815 
36 0.098233 
37 0.160550 
38 0.255280 
39 0.427945 
40 0.680848 
41 1.122314 
42 1.768461 
43 2.847980 
44 4.570206 
45 7.367625 
