1 0.014340
2 0.014124
3 0.013849
4 0.015929
5 0.016142
6 0.017321
7 0.017516
8 0.018202
9 0.018716
10 0.019023
11 0.018563
12 0.019020
13 0.019318
14 0.018805
15 0.019375
16 0.019515
17 0.020486
18 0.020363
19 0.021326
20 0.020794
21 0.020795
22 0.019934
23 0.020792
24 0.020720
25 0.021848
26 0.020225
27 0.020780
28 0.021101
29 0.021415
30 0.020684
31 0.021680
32 0.021380
33 0.022208
34 0.021575
35 0.021738
36 0.021179
37 0.022362
38 0.021081
39 0.021879
40 0.021916
41 0.023078
42 0.022012
43 0.021629
44 0.022380
45 0.022089
46 0.022398
47 0.023185
48 0.022160
49 0.023722
50 0.021105
51 0.022186
52 0.022262
53 0.022957
54 0.021631
55 0.022750
56 0.023616
57 0.023862
58 0.022287
59 0.022953
60 0.022114
61 0.024168
62 0.022696
63 0.024059
64 0.023957
65 0.024780
66 0.023038
67 0.022764
68 0.023135
69 0.023289
70 0.022831
71 0.023315
72 0.023242
73 0.024071
74 0.022972
75 0.023428
76 0.023396
77 0.024478
78 0.022998
79 0.024720
80 0.024037
81 0.025143
82 0.022865
83 0.023678
84 0.023140
85 0.024280
86 0.023137
87 0.023589
88 0.024347
89 0.024840
90 0.023650
