0 0.015557
1 0.015048
2 0.015306
3 0.015708
4 0.016281
5 0.016084
6 0.016695
7 0.016721
8 0.017589
9 0.017635
10 0.018214
11 0.018763
12 0.018845
13 0.018696
14 0.020144
15 0.019717
16 0.020405
17 0.020612
18 0.020209
19 0.021462
20 0.022176
21 0.022429
22 0.022130
23 0.022787
24 0.023365
25 0.024594
26 0.023541
27 0.024431
28 0.026008
29 0.026851
30 0.026900
31 0.027003
32 0.027114
33 0.027713
34 0.027032
35 0.029000
36 0.029370
37 0.029060
38 0.030084
39 0.029201
40 0.029197
41 0.031149
42 0.031358
43 0.031561
44 0.029640
45 0.032416
46 0.032549
47 0.033340
48 0.033461
49 0.030760
50 0.032724
51 0.033412
52 0.035135
53 0.032670
54 0.037897
55 0.037498
56 0.036824
57 0.032420
58 0.038143
59 0.037978
60 0.038115
61 0.039082
62 0.036410
63 0.026752
64 0.026872
65 0.027246
66 0.027398
67 0.029921
68 0.039601
69 0.041983
70 0.042037
71 0.042805
72 0.043313
73 0.043780
74 0.043864
75 0.044353
76 0.045692
77 0.037704
78 0.029684
79 0.032014
80 0.048622
81 0.046798
82 0.046972
83 0.031272
84 0.030665
85 0.031249
86 0.031063
87 0.049084
88 0.049531
89 0.049787
90 0.049852
