0 0.000000 
1 0.000000 
2 0.000000 
3 0.000000 
4 0.000000 
5 0.000002 
6 0.000000 
7 0.000000 
8 0.000001 
9 0.000001 
10 0.000001 
11 0.000002 
12 0.000005 
13 0.000004 
14 0.000007 
15 0.000012 
16 0.000017 
17 0.000028 
18 0.000042 
19 0.000072 
20 0.000111 
21 0.000141 
22 0.000246 
23 0.000406 
24 0.000400 
25 0.000604 
26 0.000879 
27 0.001922 
28 0.003411 
29 0.005221 
30 0.009924 
31 0.010579 
32 0.017260 
33 0.027580 
34 0.040814 
35 0.061908 
36 0.098882 
37 0.156724 
38 0.253400 
39 0.409167 
40 0.667119 
41 1.076374 
42 1.731744 
43 2.823552 
44 4.903470 
45 7.439059 
