0 0.015169
1 0.017927
2 0.017974
3 0.017850
4 0.018068
5 0.017863
6 0.017811
7 0.018249
8 0.018044
9 0.018043
10 0.017924
11 0.017725
12 0.017795
13 0.018037
14 0.017649
15 0.018158
16 0.018147
17 0.018101
18 0.017837
19 0.017806
20 0.018115
21 0.017998
22 0.018203
23 0.017895
24 0.017867
25 0.017828
26 0.018418
27 0.018063
28 0.018256
29 0.018178
30 0.017795
31 0.018104
32 0.018037
33 0.018068
34 0.017790
35 0.017939
36 0.017813
37 0.017629
38 0.018114
39 0.018064
40 0.017945
41 0.017863
42 0.018247
43 0.018081
44 0.017737
45 0.017590
46 0.018153
47 0.017983
48 0.017921
49 0.018400
50 0.018084
51 0.017813
52 0.018170
53 0.017823
54 0.017954
55 0.017889
56 0.017783
57 0.017958
58 0.018080
59 0.017955
60 0.018070
61 0.017882
62 0.017897
63 0.017838
64 0.018087
65 0.017955
66 0.017924
67 0.018014
68 0.018069
69 0.018086
70 0.018146
71 0.018017
72 0.018000
73 0.017914
74 0.017737
75 0.018037
76 0.018160
77 0.017891
78 0.017874
79 0.018073
80 0.017757
81 0.017760
82 0.018051
83 0.018044
84 0.017768
85 0.017957
86 0.017964
87 0.017578
88 0.018164
89 0.018068
90 0.017804
