0 0.016599
1 0.015229
2 0.015145
3 0.016281
4 0.017629
5 0.019018
6 0.018573
7 0.018960
8 0.019804
9 0.022993
10 0.022206
11 0.019523
12 0.022202
13 0.023328
14 0.022434
15 0.023767
16 0.025420
17 0.024662
18 0.025742
19 0.027137
20 0.028001
21 0.028697
22 0.033072
23 0.032892
24 0.034545
25 0.034739
26 0.037578
27 0.038179
28 0.040198
29 0.040977
30 0.042841
31 0.044343
32 0.045299
33 0.047924
34 0.048915
35 0.049924
36 0.051586
37 0.052684
38 0.057061
39 0.061914
40 0.061003
41 0.065967
42 0.073035
43 0.061879
44 0.071890
45 0.070527
46 0.075679
47 0.069493
48 0.064582
49 0.066822
50 0.068106
51 0.068476
52 0.073218
53 0.078422
54 0.075362
55 0.075528
56 0.074955
57 0.077588
58 0.078821
59 0.079723
60 0.082773
61 0.087434
62 0.083172
63 0.084545
64 0.084263
65 0.086811
66 0.086350
67 0.086359
68 0.087202
69 0.095338
70 0.091785
71 0.092185
72 0.091758
73 0.096337
74 0.094785
75 0.096751
76 0.097020
77 0.099157
78 0.105994
79 0.117006
80 0.122896
81 0.125783
82 0.141235
83 0.118276
84 0.133322
85 0.142777
86 0.133597
87 0.135441
88 0.138509
89 0.140786
90 0.135457
