1 0.013768
2 0.014500
3 0.015692
4 0.015954
5 0.017991
6 0.020386
7 0.018131
8 0.017221
9 0.018216
10 0.018027
11 0.019764
12 0.019115
13 0.020923
14 0.018574
15 0.020205
16 0.019848
17 0.021584
18 0.023886
19 0.026157
20 0.022698
21 0.023563
22 0.021083
23 0.020955
24 0.020254
25 0.021917
26 0.020623
27 0.019446
28 0.019369
29 0.024235
30 0.022204
31 0.022459
32 0.021247
33 0.023085
34 0.021092
35 0.021637
36 0.022269
37 0.022409
38 0.021525
39 0.022644
40 0.023360
41 0.025635
42 0.023791
43 0.024879
44 0.021918
45 0.020744
46 0.020278
47 0.020335
48 0.022004
49 0.023010
50 0.020965
51 0.022214
52 0.021759
53 0.022757
54 0.022788
55 0.022646
56 0.023097
57 0.023869
58 0.021744
59 0.022593
60 0.022656
61 0.023866
62 0.022717
63 0.023775
64 0.024217
65 0.027613
66 0.021982
67 0.023192
68 0.022912
69 0.023290
70 0.023221
71 0.029497
72 0.025528
73 0.026716
74 0.025357
75 0.023571
76 0.023278
77 0.024218
78 0.024026
79 0.024933
80 0.024396
81 0.025096
82 0.021788
83 0.023649
84 0.025296
85 0.027332
86 0.026937
87 0.024789
88 0.025265
89 0.025185
90 0.025219
