0 0.002511 
1 0.001504 
2 0.001497 
3 0.001841 
4 0.002227 
5 0.002793 
6 0.002776 
7 0.002075 
8 0.002419 
9 0.002089 
10 0.002427 
11 0.002462 
12 0.002629 
13 0.002655 
14 0.002718 
15 0.003392 
16 0.002858 
17 0.002657 
18 0.002841 
19 0.003222 
20 0.002903 
21 0.002727 
22 0.003442 
23 0.002737 
24 0.002913 
25 0.003286 
26 0.003103 
27 0.003260 
28 0.003668 
29 0.003839 
30 0.003343 
31 0.004572 
32 0.004226 
33 0.004068 
34 0.003529 
35 0.003699 
36 0.005000 
37 0.004114 
38 0.003542 
39 0.003754 
40 0.004663 
41 0.003550 
42 0.004084 
43 0.003734 
44 0.004453 
45 0.004664 
46 0.005403 
47 0.005234 
48 0.005672 
49 0.004518 
50 0.005023 
51 0.005222 
52 0.005250 
53 0.005468 
54 0.005091 
55 0.005642 
56 0.005493 
57 0.005841 
58 0.004415 
59 0.004566 
60 0.005278 
61 0.006636 
62 0.005350 
63 0.005713 
64 0.004964 
65 0.007214 
66 0.005194 
67 0.005329 
68 0.005682 
69 0.005517 
70 0.006260 
71 0.005790 
72 0.006313 
73 0.006849 
74 0.007105 
75 0.005981 
76 0.006124 
77 0.006362 
78 0.006694 
79 0.005830 
80 0.007117 
81 0.006564 
82 0.006871 
83 0.007525 
84 0.007645 
85 0.006386 
86 0.007734 
87 0.007784 
88 0.006394 
89 0.006166 
90 0.008785 
